Line 1:
X	Y
1.2413793103448276	771.7256513018001
1.2758620689655173	652.6204759330125
1.3103448275862069	553.2384796242256
1.3448275862068966	470.1007495827146
1.3793103448275863	400.37294322712995
1.4137931034482758	341.5049618362714
1.4482758620689655	291.814519118495
1.4827586206896552	249.55830358171136
1.5172413793103448	213.65989615306248
1.5517241379310345	183.02248807670583
1.5862068965517242	156.85406637679867
1.6206896551724137	134.30788013621404
1.6551724137931034	114.98724423070125
1.6896551724137931	98.29264344716918
1.7241379310344827	83.89280514835785
1.7586206896551724	71.41873565995249
1.793103448275862	60.586189767149094
1.8275862068965516	51.16557049130505
1.8620689655172413	42.957399656567645
1.896551724137931	35.76117895882347
1.9310344827586206	29.44496123574584
1.9655172413793103	23.815461906820136
2.0	18.687619669783608

Line 8:
X	Y
1.0	4274.092353056001
1.0344827586206897	3524.5891885745577
1.0689655172413792	2917.397708440162
1.103448275862069	2423.9085895895387
1.1379310344827587	2022.7119221085159
1.1724137931034484	1694.7852196738577
1.206896551724138	1425.5964385199443
1.2413793103448276	1203.8197888334537
1.2758620689655173	1020.207675249902
1.3103448275862069	867.3751888984112
1.3448275862068966	740.3948459440292
1.3793103448275863	633.9346136947222
1.4137931034482758	544.1245624727517
1.4482758620689655	468.1365767102713
1.4827586206896552	403.93355054978207
1.5172413793103448	349.34592983793334
1.5517241379310345	302.7643517724487
1.5862068965517242	263.000713945622
1.6206896551724137	228.73681556206273
1.6551724137931034	199.36738672333348
1.6896551724137931	173.972950389985
1.7241379310344827	152.00438633776318
1.7586206896551724	133.0369764771185
1.793103448275862	116.51775100620728
1.8275862068965516	102.15240514538905
1.8620689655172413	89.63149395586001
1.896551724137931	78.70431968956969
1.9310344827586206	69.14823050159251
1.9655172413793103	60.79065934414186
2.0	53.436746676746274

Line 9:
X	Y
1.0	4177.530801683359
1.0344827586206897	3445.4395749652504
1.0689655172413792	2852.408522649802
1.103448275862069	2371.1088439471187
1.1379310344827587	1980.0212208494854
1.1724137931034484	1660.4103883776068
1.206896551724138	1397.8369523916206
1.2413793103448276	1181.4631442426794
1.2758620689655173	1002.4117088555155
1.3103448275862069	853.2641983048345
1.3448275862068966	729.0444632384892
1.3793103448275863	624.8957488910477
1.4137931034482758	537.0419625130278
1.4482758620689655	462.63308281918955
1.4827586206896552	399.7396218176564
1.5172413793103448	346.1332092130403
1.5517241379310345	300.375891570627
1.5862068965517242	261.2591984766976
1.6206896551724137	227.53513538473854
1.6551724137931034	198.5755635705644
1.6896551724137931	173.54688733452178
1.7241379310344827	151.86692075270312
1.7586206896551724	133.0776174782507
1.793103448275862	116.75186651932898
1.8275862068965516	102.50517267398078
1.8620689655172413	90.08529383135787
1.896551724137931	79.24331670384447
1.9310344827586206	69.73160684603013
1.9655172413793103	61.407606152349366
2.0	54.066504814872445

Line 10:
X	Y
1.0	1745.8816625813695
1.0344827586206897	1458.245539740715
1.0689655172413792	1223.0950716566927
1.103448275862069	1030.2652395733944
1.1379310344827587	871.7119810828286
1.1724137931034484	739.871950091702
1.206896551724138	629.9137028538014
1.2413793103448276	538.1204858069144
1.2758620689655173	460.68948905740086
1.3103448275862069	395.2837788596066
1.3448275862068966	340.0257174867129
1.3793103448275863	292.9647905383533
1.4137931034482758	252.79118088742885
1.4482758620689655	218.44814093158433
1.4827586206896552	188.92214267272016
1.5172413793103448	163.54890281903823
1.5517241379310345	141.6365107547844
1.5862068965517242	122.68804233220507
1.6206896551724137	106.19884632421557
1.6551724137931034	91.88807449895612
1.6896551724137931	79.4073561713079
1.7241379310344827	68.50728996369263
1.7586206896551724	58.948347846555045
1.793103448275862	50.57035405664026
1.8275862068965516	43.16926081146777
1.8620689655172413	36.63090115628737
1.896551724137931	30.817641296016667
1.9310344827586206	25.608856607158145
1.9655172413793103	20.8515924408352
2.0	16.23986522906201

Line 11:
X	Y
1.0	1593.846134128185
1.0344827586206897	1346.6041314980437
1.0689655172413792	1142.525917067057
1.103448275862069	973.1905188964028
1.1379310344827587	832.233150408569
1.1724137931034484	713.9652901385524
1.206896551724138	614.675239424827
1.2413793103448276	530.4990215264057
1.2758620689655173	459.1792352520494
1.3103448275862069	398.30972627776674
1.3448275862068966	346.3840048966396
1.3793103448275863	301.80075014784757
1.4137931034482758	263.523507506298
1.4482758620689655	230.42689298523783
1.4827586206896552	201.84297360786778
1.5172413793103448	177.05340008782323
1.5517241379310345	155.46996698708494
1.5862068965517242	136.68686375323838
1.6206896551724137	120.26095609257719
1.6551724137931034	105.89506023471164
1.6896551724137931	93.26611293865778
1.7241379310344827	82.20461639192925
1.7586206896551724	72.40831295845642
1.793103448275862	63.796202872264296
1.8275862068965516	56.12452890786042
1.8620689655172413	49.34790819518881
1.896551724137931	43.302409001001294
1.9310344827586206	37.89931222618623
1.9655172413793103	33.05759722393504
2.0	28.63531673122936

Line 12:
X	Y
1.0	3568.434045074238
1.0344827586206897	2942.5252537413544
1.0689655172413792	2438.612458837025
1.103448275862069	2029.8973708551043
1.1379310344827587	1696.9012075853836
1.1724137931034484	1424.579272675031
1.206896551724138	1200.8556656370201
1.2413793103448276	1015.8258177887751
1.2758620689655173	862.404583736285
1.3103448275862069	734.2366064972265
1.3448275862068966	627.2778757173379
1.3793103448275863	537.2438166195867
1.4137931034482758	461.3730545585272
1.4482758620689655	397.0758222120742
1.4827586206896552	342.5294748928247
1.5172413793103448	296.05013221117866
1.5517241379310345	256.352133647136
1.5862068965517242	222.340377022122
1.6206896551724137	193.0650474026914
1.6551724137931034	167.9235315802736
1.6896551724137931	146.1802289446617
1.7241379310344827	127.41814600622415
1.7586206896551724	111.12569005801846
1.793103448275862	96.96887300764786
1.8275862068965516	84.64342348509999
1.8620689655172413	73.90223975601367
1.896551724137931	64.49739615366839
1.9310344827586206	56.2815554727585
1.9655172413793103	49.02011289623793
2.0	42.65614910644979

Line 13:
X	Y
1.0	1466.1355671219374
1.0344827586206897	1240.0806139764186
1.0689655172413792	1052.7912539739611
1.103448275862069	897.2171930879979
1.1379310344827587	767.3923686346026
1.1724137931034484	658.6267731589184
1.206896551724138	566.803724760209
1.2413793103448276	489.2243908281694
1.2758620689655173	423.3538411377835
1.3103448275862069	367.0675970480019
1.3448275862068966	319.0340228802303
1.3793103448275863	277.72830257261194
1.4137931034482758	242.27413398183987
1.4482758620689655	211.68774930179228
1.4827586206896552	185.18696631467614
1.5172413793103448	162.19995797642204
1.5517241379310345	142.22568774220608
1.5862068965517242	124.81371120300194
1.6206896551724137	109.55601331081554
1.6551724137931034	96.24507786649866
1.6896551724137931	84.53850172513614
1.7241379310344827	74.30031164167804
1.7586206896551724	65.23995020757202
1.793103448275862	57.27680440137593
1.8275862068965516	50.217195863352714
1.8620689655172413	43.98920830101735
1.896551724137931	38.445291795852576
1.9310344827586206	33.53432839291394
1.9655172413793103	29.153049520306084
2.0	25.274663020323587

Line 14:
X	Y
1.0	3074.731309633441
1.0344827586206897	2548.8006449704435
1.0689655172413792	2124.8182967344915
1.103448275862069	1779.8761370574643
1.1379310344827587	1498.7374354554297
1.1724137931034484	1267.9324535162602
1.206896551724138	1076.7334483310524
1.2413793103448276	918.3963280228388
1.2758620689655173	785.8552668446821
1.3103448275862069	674.6743027488102
1.3448275862068966	581.0605156136279
1.3793103448275863	502.1420472669988
1.4137931034482758	434.92607354032344
1.4482758620689655	377.64830628569246
1.4827586206896552	328.6707346666051
1.5172413793103448	286.6492680483575
1.5517241379310345	250.59318265429175
1.5862068965517242	219.3577934898977
1.6206896551724137	192.34774433883769
1.6551724137931034	168.9495577407851
1.6896551724137931	148.59973313332947
1.7241379310344827	130.85943361271381
1.7586206896551724	115.3213359486978
1.793103448275862	101.81167518990235
1.8275862068965516	89.89845185760002
1.8620689655172413	79.4725458250193
1.896551724137931	70.30252528602226
1.9310344827586206	62.2221911887923
1.9655172413793103	55.08122063577965
2.0	48.77823303632037

Line 15:
X	Y
1.0	3198.1732867218466
1.0344827586206897	2642.636016299105
1.0689655172413792	2195.6762586273317
1.103448275862069	1832.6019805681342
1.1379310344827587	1537.3971151150533
1.1724137931034484	1294.8836695567247
1.206896551724138	1095.0518364247678
1.2413793103448276	929.7471734964511
1.2758620689655173	792.1371657190006
1.3103448275862069	676.8739355726474
1.3448275862068966	580.3763647593009
1.3793103448275863	498.93115484576236
1.4137931034482758	429.96533902650697
1.4482758620689655	371.4057041153693
1.4827586206896552	321.58470090783464
1.5172413793103448	278.9310008425906
1.5517241379310345	242.4219712680672
1.5862068965517242	211.022973804715
1.6206896551724137	183.9314058066841
1.6551724137931034	160.5693138584336
1.6896551724137931	140.3250690327946
1.7241379310344827	122.75970133226241
1.7586206896551724	107.48623671430634
1.793103448275862	94.18341467914681
1.8275862068965516	82.54707246580514
1.8620689655172413	72.39034298016192
1.896551724137931	63.46545170702279
1.9310344827586206	55.643118149833704
1.9655172413793103	48.725994906235364
2.0	42.65124684101191

Line 16:
X	Y
1.0	1837.535616662077
1.0344827586206897	1533.8251235658254
1.0689655172413792	1285.9991548040841
1.103448275862069	1082.8376132269952
1.1379310344827587	915.4153933807165
1.1724137931034484	776.7467884489229
1.206896551724138	661.2429234727888
1.2413793103448276	564.512258635645
1.2758620689655173	483.313076480377
1.3103448275862069	414.7386178935978
1.3448275862068966	356.8020072297698
1.3793103448275863	307.5803422759424
1.4137931034482758	265.56383075400475
1.4482758620689655	229.65243130085054
1.4827586206896552	198.80839891099097
1.5172413793103448	172.3312023001169
1.5517241379310345	149.4863125502594
1.5862068965517242	129.74015091555447
1.6206896551724137	112.58139138159441
1.6551724137931034	97.70961238734324
1.6896551724137931	84.7622789084132
1.7241379310344827	73.47272552338062
1.7586206896551724	63.600724720731165
1.793103448275862	54.97397673988146
1.8275862068965516	47.366785563346454
1.8620689655172413	40.70587584296999
1.896551724137931	34.81240314232839
1.9310344827586206	29.62138042609823
1.9655172413793103	25.012012135574608
2.0	20.92321991932316

Line 17:
X	Y
1.0	1367.3196714105559
1.0344827586206897	1156.3707616643399
1.0689655172413792	982.3354580318494
1.103448275862069	837.2341890695824
1.1379310344827587	716.2320797262518
1.1724137931034484	614.3520792811846
1.206896551724138	528.6112790829035
1.2413793103448276	456.1565467352476
1.2758620689655173	394.50238864425415
1.3103448275862069	341.7273270843772
1.3448275862068966	296.79196189044944
1.3793103448275863	258.1910550191263
1.4137931034482758	224.95114951686574
1.4482758620689655	196.28684105640892
1.4827586206896552	171.47237456161116
1.5172413793103448	149.96250862728826
1.5517241379310345	131.25009943217333
1.5862068965517242	114.96851166257625
1.6206896551724137	100.7074863165507
1.6551724137931034	88.25953157416951
1.6896551724137931	77.31418186500966
1.7241379310344827	67.77564180305271
1.7586206896551724	59.33670457510661
1.793103448275862	51.93075532036879
1.8275862068965516	45.37327704480494
1.8620689655172413	39.614254947934704
1.896551724137931	34.48306441383779
1.9310344827586206	29.96851784108732
1.9655172413793103	25.956267706150992
2.0	22.410760381018925

Line 18:
X	Y
1.0	1430.465178367992
1.0344827586206897	1211.2442618151251
1.0689655172413792	1029.8758998657447
1.103448275862069	878.7213714113309
1.1379310344827587	752.5343587415738
1.1724137931034484	646.5981027152
1.206896551724138	557.0304653665199
1.2413793103448276	481.2315935680601
1.2758620689655173	416.925720254506
1.3103448275862069	361.82133401404684
1.3448275862068966	314.8448357380503
1.3793103448275863	274.40707523297135
1.4137931034482758	239.56636312927802
1.4482758620689655	209.54431645696909
1.4827586206896552	183.51339310352157
1.5172413793103448	160.91700396303256
1.5517241379310345	141.27179685933902
1.5862068965517242	124.1331445441128
1.6206896551724137	109.1186713256885
1.6551724137931034	96.02394500130656
1.6896551724137931	84.49537803940572
1.7241379310344827	74.39036378845903
1.7586206896551724	65.46526035761445
1.793103448275862	57.628047531662276
1.8275862068965516	50.67957158088584
1.8620689655172413	44.54884549348444
1.896551724137931	39.11750924052028
1.9310344827586206	34.31128936554121
1.9655172413793103	30.030862590211438
2.0	26.2536398234774

Line 19:
X	Y
1.0	3709.5923950903134
1.0344827586206897	3048.27356410423
1.0689655172413792	2509.662417919405
1.103448275862069	2070.596746903292
1.1379310344827587	1710.7374489467481
1.1724137931034484	1414.380961006903
1.206896551724138	1169.9256328864637
1.2413793103448276	967.1369979425713
1.2758620689655173	798.0327815344098
1.3103448275862069	656.388826793222
1.3448275862068966	538.5812522087814
1.3793103448275863	440.5709901445439
1.4137931034482758	359.97658223017817
1.4482758620689655	294.28553579033803
1.4827586206896552	240.45316888320662
1.5172413793103448	196.71656354427378
1.5517241379310345	161.0772944017152
1.5862068965517242	131.96659713360597
1.6206896551724137	108.17826704237102
1.6551724137931034	88.7724910755787
1.6896551724137931	72.7770607265048
1.7241379310344827	59.68296276618856
1.7586206896551724	48.857948412504996
1.793103448275862	39.94447180829728
1.8275862068965516	32.55618466693585
1.8620689655172413	26.433967237232082
1.896551724137931	21.362767979359536
1.9310344827586206	17.127298961366613
1.9655172413793103	13.559370066784766
2.0	10.515490469909217

Line 20:
X	Y
1.0	2193.4543511788183
1.0344827586206897	1827.533156530493
1.0689655172413792	1530.5355242116943
1.103448275862069	1287.4389020778724
1.1379310344827587	1087.431705669458
1.1724137931034484	922.4603784877619
1.206896551724138	785.1761812426423
1.2413793103448276	670.5937927679198
1.2758620689655173	574.4763634127837
1.3103448275862069	493.46545229795714
1.3448275862068966	425.0111468746759
1.3793103448275863	366.98512841341034
1.4137931034482758	317.4858340450565
1.4482758620689655	275.2919474986833
1.4827586206896552	239.04887830459484
1.5172413793103448	207.92033932705448
1.5517241379310345	181.1376759677254
1.5862068965517242	157.95585553953566
1.6206896551724137	137.89265349158558
1.6551724137931034	120.44592329083653
1.6896551724137931	105.28420353173902
1.7241379310344827	92.06767684199642
1.7586206896551724	80.49244660720937
1.793103448275862	70.36086480438165
1.8275862068965516	61.457607015302564
1.8620689655172413	53.64086574580417
1.896551724137931	46.73039884141042
1.9310344827586206	40.636910339649816
1.9655172413793103	35.23801088277646
2.0	30.46006297475217

Line 21:
X	Y
1.0	1978.955287100311
1.0344827586206897	1637.9946266169272
1.0689655172413792	1360.9322413896919
1.103448275862069	1135.502754646725
1.1379310344827587	951.5693594398969
1.1724137931034484	799.9592455369857
1.206896551724138	674.5904550579639
1.2413793103448276	570.5199660277491
1.2758620689655173	483.90849044721415
1.3103448275862069	411.2204757900082
1.3448275862068966	350.2779548218367
1.3793103448275863	298.87841850979754
1.4137931034482758	255.40163024799207
1.4482758620689655	218.6126296503512
1.4827586206896552	187.28723512777583
1.5172413793103448	160.64152935188505
1.5517241379310345	137.8505055778963
1.5862068965517242	118.36184609934654
1.6206896551724137	101.59664268384059
1.6551724137931034	87.25431642438646
1.6896551724137931	74.89340264570218
1.7241379310344827	64.25487112938373
1.7586206896551724	55.03555078013111
1.793103448275862	47.100971035972734
1.8275862068965516	40.22118758777476
1.8620689655172413	34.29314096329393
1.896551724137931	29.133069053959932
1.9310344827586206	24.678105049230396
1.9655172413793103	20.816445609320244
2.0	17.46299540154181

Line 22:
X	Y
1.0	3522.8397205460415
1.0344827586206897	2905.7321008560516
1.0689655172413792	2408.5219827184446
1.103448275862069	2005.2030245201722
1.1379310344827587	1676.6882252719129
1.1724137931034484	1407.9308806091406
1.206896551724138	1187.008386786612
1.2413793103448276	1004.4135988373289
1.2758620689655173	852.8437192038307
1.3103448275862069	726.2729527884259
1.3448275862068966	620.5510789149156
1.3793103448275863	531.6085677395558
1.4137931034482758	456.5958812422468
1.4482758620689655	393.0469230852085
1.4827586206896552	339.0652440397804
1.5172413793103448	293.11908082939146
1.5517241379310345	253.8412453022278
1.5862068965517242	220.18305510117153
1.6206896551724137	191.2124264571528
1.6551724137931034	166.325314898721
1.6896551724137931	144.81380233842867
1.7241379310344827	126.2245977840296
1.7586206896551724	110.09586104754244
1.793103448275862	96.06259778708208
1.8275862068965516	83.8539638669123
1.8620689655172413	73.20130139085991
1.896551724137931	63.87225361716154
1.9310344827586206	55.71763595897681
1.9655172413793103	48.50823983784431
2.0	42.17432804679453

Line 23:
X	Y
1.0	1675.6408992352372
1.0344827586206897	1409.1550203689774
1.0689655172413792	1190.2631843883933
1.103448275862069	1009.7065326934465
1.1379310344827587	859.6954027585459
1.1724137931034484	734.6618064544269
1.206896551724138	629.9523845375795
1.2413793103448276	541.6802604187461
1.2758620689655173	467.01750836605777
1.3103448275862069	403.5946968990914
1.3448275862068966	349.61063789306877
1.3793103448275863	303.5669809831795
1.4137931034482758	263.965675396463
1.4482758620689655	229.9670446096271
1.4827586206896552	200.65097341375514
1.5172413793103448	175.29196786823604
1.5517241379310345	153.30104065449692
1.5862068965517242	134.15991375302872
1.6206896551724137	117.49064036817651
1.6551724137931034	102.9197586562202
1.6896551724137931	90.16230693331961
1.7241379310344827	78.98401934844443
1.7586206896551724	69.11473325183549
1.793103448275862	60.427481801990496
1.8275862068965516	52.718505761065025
1.8620689655172413	45.89320761859261
1.896551724137931	39.791362182922484
1.9310344827586206	34.33016695934708
1.9655172413793103	29.37377951836086
2.0	24.718626731225687

Line 24:
X	Y
1.0	1752.6915965498783
1.0344827586206897	1481.3097616094824
1.0689655172413792	1257.7754251323768
1.103448275862069	1072.2669342294355
1.1379310344827587	917.6514881997814
1.1724137931034484	788.2638816810743
1.206896551724138	679.3565439864839
1.2413793103448276	587.1937008875306
1.2758620689655173	509.0624394929789
1.3103448275862069	442.31611925479615
1.3448275862068966	385.27748181091465
1.3793103448275863	336.4294522986236
1.4137931034482758	294.32406347820046
1.4482758620689655	258.00895791663635
1.4827586206896552	226.54371934167636
1.5172413793103448	199.24344188456206
1.5517241379310345	175.53905947801223
1.5862068965517242	154.80129498096667
1.6206896551724137	136.71081453005544
1.6551724137931034	120.87052874397538
1.6896551724137931	106.96324985174827
1.7241379310344827	94.76268108499853
1.7586206896551724	83.99180949395412
1.793103448275862	74.49420413539336
1.8275862068965516	66.08970068965954
1.8620689655172413	58.66803388197815
1.896551724137931	52.07761013692275
1.9310344827586206	46.21642408448779
1.9655172413793103	41.00835670196606
2.0	36.37239132262516

Line 25:
X	Y
1.0	3185.7509230186038
1.0344827586206897	2625.9423498300193
1.0689655172413792	2174.820618168997
1.103448275862069	1809.150637019167
1.1379310344827587	1511.6404943829616
1.1724137931034484	1267.8056576851538
1.206896551724138	1067.2420438421714
1.2413793103448276	901.3911187730904
1.2758620689655173	763.6856331931145
1.3103448275862069	648.7790893598934
1.3448275862068966	552.8100777768248
1.3793103448275863	472.10234450997064
1.4137931034482758	404.0205545209988
1.4482758620689655	346.4063540770208
1.4827586206896552	297.59719726976726
1.5172413793103448	256.04882954048895
1.5517241379310345	220.6028169687186
1.5862068965517242	190.30120077256828
1.6206896551724137	164.2794353557042
1.6551724137931034	141.9448105204263
1.6896551724137931	122.66194572875033
1.7241379310344827	106.03183687119915
1.7586206896551724	91.63749216857188
1.793103448275862	79.1337176426132
1.8275862068965516	68.26912648890944
1.8620689655172413	58.811867440859274
1.896551724137931	50.549834622269465
1.9310344827586206	43.33525779514516
1.9655172413793103	37.00464580872525
2.0	31.46293823121879

Line 26:
X	Y
1.0	2206.5470782626453
1.0344827586206897	1832.362844780596
1.0689655172413792	1529.427044549409
1.103448275862069	1282.3321073356003
1.1379310344827587	1079.3266455355397
1.1724137931034484	912.4163841793902
1.206896551724138	773.8940084444747
1.2413793103448276	658.4109602798368
1.2758620689655173	561.9655072916734
1.3103448275862069	480.8207312091142
1.3448275862068966	412.47519777013724
1.3793103448275863	354.69846912828996
1.4137931034482758	305.5691340516435
1.4482758620689655	263.69569863436976
1.4827586206896552	227.96092339838543
1.5172413793103448	197.3094389269948
1.5517241379310345	170.97076841937113
1.5862068965517242	148.26345836473504
1.6206896551724137	128.59303913374856
1.6551724137931034	111.62242566841095
1.6896551724137931	96.86434176013685
1.7241379310344827	84.0271047040216
1.7586206896551724	72.83925294713384
1.793103448275862	63.083038722385815
1.8275862068965516	54.51245212041644
1.8620689655172413	47.01102147598239
1.896551724137931	40.40065037015799
1.9310344827586206	34.58807913734621
1.9655172413793103	29.459095323032553
2.0	24.924044213710552

Line 27:
X	Y
1.0	2053.614196108644
1.0344827586206897	1720.5362191036909
1.0689655172413792	1448.7581906525504
1.103448275862069	1225.2491370063983
1.1379310344827587	1040.6457729987528
1.1724137931034484	887.3025573465917
1.206896551724138	759.3418987724041
1.2413793103448276	651.8947365906303
1.2758620689655173	561.4674950186402
1.3103448275862069	484.7131983406277
1.3448275862068966	419.68227658019373
1.3793103448275863	364.2004346523085
1.4137931034482758	316.74395416579836
1.4482758620689655	275.99767974922617
1.4827586206896552	241.0036942850733
1.5172413793103448	210.78040311011253
1.5517241379310345	184.6398547854769
1.5862068965517242	161.9202204457225
1.6206896551724137	142.20792603089285
1.6551724137931034	125.01600454060281
1.6896551724137931	110.01572432950425
1.7241379310344827	96.90210173187272
1.7586206896551724	85.38447875178984
1.793103448275862	75.2818142001819
1.8275862068965516	66.35880050375216
1.8620689655172413	58.536906393814995
1.896551724137931	51.59744611377578
1.9310344827586206	45.47347710569319
1.9655172413793103	40.04406089986955
2.0	35.223966397884496

Line 28:
X	Y
1.0	2085.5190615340143
1.0344827586206897	1745.024558890314
1.0689655172413792	1467.7125275866138
1.103448275862069	1239.8024171348359
1.1379310344827587	1051.883494586764
1.1724137931034484	895.912509549372
1.206896551724138	765.7824978445419
1.2413793103448276	656.8035359171404
1.2758620689655173	564.9989143522344
1.3103448275862069	487.29801440484243
1.3448275862068966	421.5164129297975
1.3793103448275863	365.37295182316257
