#c1	c3	0.12	0.16	0.20	0.24	0.28	0.32
-0.38290129136832984	-0.854115585721055	11.437008733355835	14.048152306557196	16.8444469611805	19.818886095196454	22.94958747736597	26.20689837626428	
-0.05731598622738909	-0.44781293259126453	10.984860674121292	13.23354309598644	15.580077153820515	18.041480875782423	20.61825746404274	23.309169378177533	
-0.4591253345376829	-2.085192182021287	12.398638458009465	15.843027207783893	19.723673542023544	23.96889867059113	28.46022229531457	33.128547971937316	
-0.6806944457638153	-4.0928373605044595	13.866103080967676	18.623100721761965	24.267863861553018	30.560819772184452	37.3185640354853	44.29794294238707	
-1.0118250426575235	-3.1859850422246616	13.388090747189853	17.66216845043082	22.64397096580344	28.153449762892777	34.02308343167442	40.11648854420923	
-0.46870567069237135	-4.622705055290396	14.124979943155141	19.153950160270547	25.18511331280779	31.935483244778908	39.13572259062728	46.682232253814824	
-0.2350178641852081	-5.883609118056201	14.804227831990023	20.52550723049891	27.49600238780961	35.36284946154333	43.86357838550356	52.674673551187134	
-1.3225514762195618	-0.6358045891621273	11.637824275325421	14.338117004537354	17.220196668327144	20.27646846238606	23.476351200364938	26.80048037279571	
-0.35228248867597745	-2.2251473211844424	12.456307666072165	15.96941081961531	19.930938448742587	24.289766963926585	28.91000900623608	33.69067104163503	
-0.28367666340536424	-3.6049402038456835	13.398561944361125	17.76269535726161	22.873275754414237	28.58960729290167	34.70183368827116	41.00462755138015	
-0.629652782205914	-3.886717516709241	13.712781650948658	18.336848590492796	23.781629050948357	29.864161074956932	36.360266085291585	43.139580200145424	
-0.4817969943256082	-5.946724103882609	14.935694181409364	20.7323892591433	27.846524357862688	35.79998011831692	44.54274612799344	53.38854265819949	
-0.20228133924099634	-5.5314532798864136	14.58884382553799	20.07491851027363	26.738335752833624	34.3166295783726	42.42503009230121	50.8574306210354	
-0.6369799957805012	-5.22701883410456	14.55731914982828	19.97557963623317	26.53989476737576	33.90899676784474	41.86886827326226	50.091939509327965	
-0.5090892969259003	-7.071169944117917	15.583514289192852	21.94619244575344	29.873797447949194	39.06666358515122	48.770496878315114	58.88245801179772	
-1.4743900947502406	-1.1038708328643443	12.062842101986922	15.10628986140551	18.437595348763065	22.01182030005444	25.77945274725817	29.6818133765942	
-0.4019357142052078	-0.4754173923133509	11.148088691661671	13.503832034615655	15.975284433121791	18.575177653267332	21.295869953611707	24.13201582619415	
-1.0418632123995035	-4.863707697451826	14.487781127072251	19.784817363060995	26.13295830896717	33.328262969576535	40.97554532946957	48.94844065077476	
-0.9580543909071313	-6.694551217858589	15.501324618898245	21.791668714644697	29.583956767024947	38.51276730447021	47.988614723461914	57.7684944941235	
-0.19975795358861737	-1.820849693238852	12.103125093738846	15.307171135178143	18.879971140470563	22.778487175646664	26.91143656762692	31.195623110965986	
-0.17402511355214	-2.5457393359303673	12.624576265716815	16.292441069662505	20.478700769647137	25.098040629946627	30.016015510650703	35.09765806008183	
-0.8355792913671056	-6.312854543277389	15.249204521160777	21.30778495659433	28.864167637143847	37.238173112949795	46.3617400124857	55.758809971694596	
-0.8345605767531437	-6.936891259373548	15.604914691608219	22.008518956386922	30.018802625252892	39.091094653568675	48.67474007753421	58.72893983099409	
-0.32580892125088723	-5.96287276691083	14.895253536542963	20.652003635840682	27.67498500536349	35.7321569060746	44.279865039729515	53.18864481559846	
-1.290405538467123	-4.234083339135211	14.184273894324729	19.161907649684295	25.077230109825024	31.708822012739525	38.79225860194406	46.16384223253711	
-1.2942475640703346	-5.404362165150373	14.885682154738713	20.546753707931398	27.474812400664927	35.15338355382342	43.47670941838816	52.109339826244494	
-0.19501549789978312	-6.217263191236199	14.963801761256581	20.87490382805408	28.065021587312113	36.25298143708314	45.09829798296791	54.206070351831926	
