1.897455562670148410e+01 1.681324353269654792e-01 1.372029535914895497e+07 2.162992644728874314e+00
1.813078393003806710e+01 1.765420177497003529e-01 1.072370214422411658e+07 2.337807404173930959e+00
1.741427083056229108e+01 1.852766501812228017e-01 8.430614585766397417e+06 2.522947068606760546e+00
1.680028994038409351e+01 1.943319782131111284e-01 6.670305057725835592e+06 2.718943150092598682e+00
1.626916163970276941e+01 2.037092304787875008e-01 5.308367356965036131e+06 2.926361704082613979e+00
1.580695479242014123e+01 2.134041826404622366e-01 4.242780041526807472e+06 3.145806104186187557e+00
1.540339864822727733e+01 2.234053656103961727e-01 3.408163044957821257e+06 3.377919997688620057e+00
1.504768133293731580e+01 2.337193968401073962e-01 2.751062253040594514e+06 3.623390455905160401e+00
1.473366123786183657e+01 2.443429470905540135e-01 2.227599596398917027e+06 3.882951334895731854e+00
1.445389560149491182e+01 2.552632275004116380e-01 1.810485328434843104e+06 4.157386863441729474e+00
1.420466507339043893e+01 2.665075293786893229e-01 1.477504412889763014e+06 4.447535476549306033e+00
1.398143267469812301e+01 2.780452828563114154e-01 1.209133558766935719e+06 4.753884047974844762e+00
1.378078431711416307e+01 2.899081265068533253e-01 9.928102851008126745e+05 5.076634992354648546e+00
1.359975834986007648e+01 3.020596741786427120e-01 8.177580308438795619e+05 5.417738547781262071e+00
1.343609456022410598e+01 3.145145734277710048e-01 6.751742343270265264e+05 5.778273864163812945e+00
1.328756935212664381e+01 3.272791511116863727e-01 5.593993579727178439e+05 6.159396093864628163e+00
1.315256193244012906e+01 3.403256763578566546e-01 4.644948466552608879e+05 6.561650643619805656e+00
1.302915554625269756e+01 3.536908687253366157e-01 3.865392314492994919e+05 6.985063322614929682e+00
1.291641775810585635e+01 3.673498144379608865e-01 3.225855624512432842e+05 7.432702941940208419e+00
1.281308448703684988e+01 3.813268082812372728e-01 2.695578779564967263e+05 7.906058898299230364e+00
1.271836838456532170e+01 3.955895465317199045e-01 2.259300204518118117e+05 8.403864205478315696e+00
1.263080152945442869e+01 4.101578037711643976e-01 1.896704086391678138e+05 8.929743828551767848e+00
1.255005103537451738e+01 4.250136018472041033e-01 1.595495356295187084e+05 9.485763972323987048e+00
1.247534736601507355e+01 4.401875263664258853e-01 1.344469115659685340e+05 1.007008717789321217e+01
1.240597437084780630e+01 4.556411908452508985e-01 1.135118298814740556e+05 1.068828281875338071e+01
1.234143319148292228e+01 4.714032716821474622e-01 9.599106675482277933e+04 1.133913964902613891e+01
1.228147218248600758e+01 4.874788030299100350e-01 8.131764254412039008e+04 1.202630325987994020e+01
1.222497339045301246e+01 5.038279984955538193e-01 6.897267871326842578e+04 1.275048927811136146e+01
1.217232431211353827e+01 5.204730926593129636e-01 5.859715785556032642e+04 1.351448502169723476e+01
1.212316927563366775e+01 5.374523126146291130e-01 4.985486551883690117e+04 1.431934524966992761e+01
1.207646335259664916e+01 5.547161787197416594e-01 4.246230500293897785e+04 1.515701968368410490e+01
1.203264211350571955e+01 5.724483826055838387e-01 3.617432393106941163e+04 1.605175189978851691e+01
1.199129681019625693e+01 5.906768040474151826e-01 3.082560498717144219e+04 1.697606038868947209e+01
1.195261010127008561e+01 6.095099997600121888e-01 2.624162951899783002e+04 1.795564393389446423e+01
1.191661499135108748e+01 6.289844097796226663e-01 2.233081760912938626e+04 1.898575048174474134e+01
1.188337191785423563e+01 6.491585275966287316e-01 1.899118684419124475e+04 2.003867778168022440e+01
1.185334772206326548e+01 6.700236357362723272e-01 1.614448928963055005e+04 2.118272023476062316e+01
1.182603860476479518e+01 6.915762570945415133e-01 1.372402571175956473e+04 2.233087290952710902e+01
1.180165143774765468e+01 7.138849153390912639e-01 1.165815214277050291e+04 2.354436894268700797e+01
1.178026099931809156e+01 7.368868131746655337e-01 9.905942286872928889e+03 2.486145900099370465e+01
1.176183380688280700e+01 7.606213271745095872e-01 8.418006237555924599e+03 2.614819363436372157e+01
1.174605645797879383e+01 7.850818688053615713e-01 7.157088940696829923e+03 2.753467504169686109e+01
1.173302970196473716e+01 8.102151391098172395e-01 6.088758707585628144e+03 2.903161715115696850e+01
1.172247116534050271e+01 8.359992743305806329e-01 5.183957248820511268e+03 3.049026924772947922e+01
1.171448999493395071e+01 8.625453881745467344e-01 4.413216301610396840e+03 3.206720089912681004e+01
1.170882653560326325e+01 8.896860977583661567e-01 3.763611025196803894e+03 3.376412457775266063e+01
1.170527087310547820e+01 9.174724181653678423e-01 3.211259439259221836e+03 3.542234425846999102e+01
1.170375678877866932e+01 9.458891414138210774e-01 2.742616422766045616e+03 3.721306627816584722e+01
1.170414513866910866e+01 9.748637901478762746e-01 2.345293259809611300e+03 3.913654015403716357e+01
1.170616596622819472e+01 1.004443805867912154e+00 2.007402219188311847e+03 4.102214374137813024e+01
