1.856449111576604949e+01 1.843575099626715286e-01 1.096290596408060379e+07 2.002170109531005160e+00
1.781962341930956839e+01 1.950259304844660369e-01 8.438322552218720317e+06 2.161586056060295746e+00
1.719664373168322768e+01 2.061098646591600636e-01 6.546833617832152173e+06 2.331011053869859406e+00
1.666917779410929867e+01 2.176280925229814311e-01 5.114822898692521267e+06 2.510541199398116152e+00
1.622043396946476435e+01 2.295520128189302289e-01 4.020755083827670664e+06 2.697824651072377566e+00
1.583503299135408326e+01 2.418815886708081120e-01 3.178227729157038964e+06 2.896517341046469518e+00
1.550268112567149714e+01 2.546315282528111568e-01 2.526802920160020236e+06 3.107045527413867525e+00
1.521404537817621971e+01 2.677781467052868236e-01 2.018166497871187283e+06 3.329879525101722137e+00
1.496255010424740917e+01 2.813360698000917925e-01 1.619172296414247714e+06 3.565476858308412655e+00
1.474236581503870802e+01 2.952951805820597242e-01 1.304966287826593034e+06 3.812215981876931892e+00
1.454871273818385369e+01 3.096486868308040985e-01 1.055792226913886378e+06 4.073209679985621889e+00
1.437817164277527127e+01 3.244028309662402854e-01 8.575138340560862562e+05 4.349105006451994271e+00
1.422739338537236620e+01 3.395538068696597467e-01 6.987231748311440460e+05 4.640604516717193206e+00
1.409381398575253819e+01 3.551091316258025432e-01 5.715011030878539896e+05 4.948468944017641924e+00
1.397483526785451602e+01 3.710681433012685271e-01 4.686854693450997001e+05 5.273520446269863271e+00
1.386893478237620947e+01 3.874031104135123305e-01 3.857255515542926732e+05 5.616646379513994702e+00
1.377418243037634227e+01 4.041284003642046097e-01 3.183042593735231785e+05 5.978803576175708123e+00
1.368954228095309844e+01 4.212375140830125764e-01 2.633878676403280115e+05 6.361023123211205998e+00
1.361394821173632685e+01 4.387508832745306564e-01 2.185373749408012955e+05 6.764415648310451168e+00
1.354587991633339428e+01 4.566520307145227608e-01 1.817516896810712642e+05 7.190177133024932665e+00
1.348433130045503248e+01 4.748967986342236269e-01 1.514870787501566519e+05 7.639595280830175916e+00
1.342892881616269030e+01 4.935414713135292675e-01 1.265879139412651857e+05 8.114056476343025182e+00
1.337892077557062365e+01 5.125408413298128130e-01 1.060219104823002708e+05 8.615053379628133001e+00
1.333344112031842243e+01 5.319115745336091550e-01 8.896872867600464087e+04 9.144193207079885255e+00
1.329212565807060997e+01 5.516338371911954086e-01 7.482391482573517715e+04 9.703206758012175470e+00
1.325439386630708682e+01 5.717508583189438998e-01 6.302394571701934910e+04 1.029395825404157172e+01
1.321989664708904044e+01 5.921828580792161123e-01 5.320253142741441116e+04 1.091763628736759983e+01
