1.906129342576315011e+01 1.656140828582980395e-01 1.424706889155101962e+07 2.191277047378020537e+00
1.812479552196083432e+01 1.744857418492762879e-01 1.089958674117433652e+07 2.386151658492377869e+00
1.733863845331594433e+01 1.837289376535518326e-01 8.407624207493543625e+06 2.593937479836190718e+00
1.667221184096423414e+01 1.933398788871141805e-01 6.527421744216312654e+06 2.815422509540856044e+00
1.610223072719272253e+01 2.033201516469229364e-01 5.102237148000232875e+06 3.051455626267782328e+00
1.561129688393164372e+01 2.136547356351006510e-01 4.011003543977363501e+06 3.302577914889313515e+00
1.518406565344298897e+01 2.243513019734984792e-01 3.166370912580852397e+06 3.568589863180378519e+00
1.481114065685015468e+01 2.354025579542172175e-01 2.513461500043191481e+06 3.851847518965457962e+00
1.448339449961729386e+01 2.468110020147764039e-01 2.004285172291872324e+06 4.153473067624571691e+00
1.419404404922982010e+01 2.585707980504174386e-01 1.604540836053504143e+06 4.474044798790751898e+00
1.393700762197548570e+01 2.706688778324096156e-01 1.289710115723832743e+06 4.813358987769413844e+00
1.370809031030639602e+01 2.831407546461878200e-01 1.040625617909041932e+06 5.174611240586135530e+00
1.350313143114448344e+01 2.959608175250836304e-01 8.424283047637735726e+05 5.558603544773340843e+00
1.331890287833835274e+01 3.091197842196632406e-01 6.843259070392083377e+05 5.964802044277298876e+00
1.315303789348920382e+01 3.226345019480832410e-01 5.579362372012070846e+05 6.397331327225325381e+00
1.300272119110997338e+01 3.365128971430871307e-01 4.555736070820058230e+05 6.855236608309239088e+00
1.286654559048108659e+01 3.507237960600276816e-01 3.733236188489204505e+05 7.341602848696206607e+00
1.274282779659285758e+01 3.652943940675118517e-01 3.067958032411060994e+05 7.857384668546358419e+00
1.262979644199998752e+01 3.802154002943428646e-01 2.526827143436531769e+05 8.404391148653514776e+00
1.252630019864411004e+01 3.954960862970933189e-01 2.086195328824240132e+05 8.984345277569698140e+00
1.243157823434650311e+01 4.111341434720449106e-01 1.726486750533995801e+05 9.599700876708068265e+00
1.234407601295319701e+01 4.271134253648158352e-01 1.431881779700583429e+05 1.025099323981435262e+01
1.226371937940676027e+01 4.434727096454974538e-01 1.189578659900281637e+05 1.094289373127464060e+01
1.218912249340925769e+01 4.601592205136560421e-01 9.905873947143561963e+04 1.167411945452498578e+01
1.212012111935915826e+01 4.772432661614361415e-01 8.263225585985570797e+04 1.244969616181611904e+01
1.205582713720901111e+01 4.946542408067472474e-01 6.905922938880468428e+04 1.327238767177210121e+01
1.199623811308920551e+01 5.124848366009465694e-01 5.777872694429890544e+04 1.413341509567538168e+01
1.194025940315366441e+01 5.307533106510606835e-01 4.838414716492604202e+04 1.505546950971903009e+01
1.188828584341288241e+01 5.495562018610612443e-01 4.054325596515666257e+04 1.601481303906833631e+01
1.183977600043573020e+01 5.689681177629660747e-01 3.397799240062516037e+04 1.705099775192238809e+01
1.179472279766397236e+01 5.890355949443983885e-01 2.846830457997321355e+04 1.810743095530629532e+01
1.175328171723206871e+01 6.098011588204705902e-01 2.383429169972818272e+04 1.925815040550164525e+01
1.171540692021864949e+01 6.312690742628827012e-01 1.996488728824796635e+04 2.042404789205095028e+01
1.168100596829345328e+01 6.534727244652516198e-01 1.672478970031700374e+04 2.169157128117006295e+01
1.164999722985399799e+01 6.763797538409694887e-01 1.401306420575397715e+04 2.298319440911090084e+01
1.162240700447696362e+01 7.000489507133941247e-01 1.174453065988074923e+04 2.437233415457386698e+01
1.159801599041959896e+01 7.244274366316734159e-01 9.850613667723213439e+03 2.580724892643052470e+01
1.157667470628970641e+01 7.495277082898957888e-01 8.266463247859057446e+03 2.732561389852083167e+01
1.155836250471269544e+01 7.753496427080703857e-01 6.944414132461997724e+03 2.892139371351027677e+01
1.154273804807749215e+01 8.018601844094392916e-01 5.836413278298971818e+03 3.057943788063671775e+01
1.152967821527588654e+01 8.290285160207728765e-01 4.912026163116277530e+03 3.235329982545795957e+01
1.151900197275856996e+01 8.568533515377034782e-01 4.138204409534251681e+03 3.416432318122657819e+01
1.151064940939726178e+01 8.853280432378696219e-01 3.490061791760309461e+03 3.613330132528931671e+01
1.150422304346538205e+01 9.144255149229469914e-01 2.947525918339567397e+03 3.811349091681494627e+01
1.149956405477202992e+01 9.440603472193829226e-01 2.492915107853500558e+03 4.026910094797462847e+01
1.149673035349703909e+01 9.742981560085985926e-01 2.111033712973592628e+03 4.246341802564025869e+01
1.149532341083752307e+01 1.005061694595082100e+00 1.789874922207447753e+03 4.482183744557213601e+01
1.149519617760140733e+01 1.036298277537601731e+00 1.520169896621395537e+03 4.725458675992940272e+01
1.149615911130376666e+01 1.068008203112496668e+00 1.292786875906106388e+03 4.984026616933083886e+01
