1.868083888597424647e+01 1.789544981670131429e-01 1.178003040719087608e+07 2.052418515050477676e+00
1.792940176460358259e+01 1.884980161576535196e-01 9.190599663023233414e+06 2.211677520791699880e+00
1.729344678149920966e+01 1.984014321085615373e-01 7.221963276231681928e+06 2.378616498186043593e+00
1.674989113454298817e+01 2.086715144153837298e-01 5.709129713167990558e+06 2.555362584938618564e+00
1.628259698891434581e+01 2.192848041573756124e-01 4.540463699544696137e+06 2.742308851549332349e+00
1.587805392354621503e+01 2.302460891453579073e-01 3.630034024391538929e+06 2.939877649203664234e+00
1.552563096815818966e+01 2.415599545931944314e-01 2.914901496549862437e+06 3.148521979365897394e+00
1.521693313849812768e+01 2.532280274739518444e-01 2.351093020266731270e+06 3.368110019453479875e+00
1.494571577254012062e+01 2.652309689584019803e-01 1.904457493687087670e+06 3.598900348365031476e+00
1.470546038300026126e+01 2.775730217861038240e-01 1.549113279077657033e+06 3.842514311658516757e+00
1.449267455101606039e+01 2.902641061422629454e-01 1.264115492602514802e+06 4.099547023667112988e+00
1.430336275252099121e+01 3.032991679482480163e-01 1.035365235792943742e+06 4.370636683698093883e+00
1.413428046113193837e+01 3.166768799299152781e-01 8.504411701134276809e+05 4.656467322435546841e+00
1.398279111466364988e+01 3.303878159931467051e-01 7.008954723779961932e+05 4.957771832134822532e+00
1.384670906119551148e+01 3.444435726329092007e-01 5.792990648431211011e+05 5.275335282746835830e+00
1.372407827910270584e+01 3.588328327883485436e-01 4.801409364625307498e+05 5.609998531867214311e+00
1.361371956244305892e+01 3.735309101001501597e-01 3.991872158061803202e+05 5.962662141211048095e+00
1.351383572278999345e+01 3.885885294046244054e-01 3.325035202121008770e+05 6.334290616505420246e+00
1.342323871656863865e+01 4.039589937144182907e-01 2.777081323663227959e+05 6.725916991504959697e+00
1.334089780648278634e+01 4.196732892492274769e-01 2.324916043467533600e+05 7.138647780448162727e+00
1.326582013513058556e+01 4.357161313061875263e-01 1.949725753640718467e+05 7.573668326813199236e+00
1.319731008441025999e+01 4.520869152312218531e-01 1.639148906873243977e+05 8.032248579806855915e+00
1.313478040972724692e+01 4.687728598027813276e-01 1.381143490976001776e+05 8.515749333712214764e+00
1.307715359083121065e+01 4.857674963413623481e-01 1.165683318387902546e+05 9.024858322555699530e+00
1.302453221140708450e+01 5.030862090565925149e-01 9.859287872239506396e+04 9.560312123033240184e+00
1.297592065632005820e+01 5.207199868047465152e-01 8.352849434370765812e+04 1.012500650834756399e+01
1.293091425168460340e+01 5.386571850216271828e-01 7.087418289374226879e+04 1.072070998223071037e+01
1.288919458587013800e+01 5.569119532414390505e-01 6.026214520623235148e+04 1.134931851513058199e+01
1.285028539074408549e+01 5.754385493863181100e-01 5.131883318481498281e+04 1.201021846770257184e+01
1.281400830595571705e+01 5.942835422243150090e-01 4.375738949302492256e+04 1.270673334694130219e+01
1.277987793693733209e+01 6.134130679460753077e-01 3.736532089407136664e+04 1.344218845312228439e+01
1.274758552927929500e+01 6.328203762822373069e-01 3.195970461290855746e+04 1.421654593679329359e+01
1.271726942913979919e+01 6.525066660506911864e-01 2.737395183910301785e+04 1.503213078251426360e+01
1.268847900967143261e+01 6.724727012536464432e-01 2.347410344767625065e+04 1.589398285381857434e+01
1.266109003712335479e+01 6.927129317336563341e-01 2.016353460110086235e+04 1.679938182339116537e+01
1.263448897856579478e+01 7.132022161200398669e-01 1.733528503216011086e+04 1.775619609235861773e+01
1.260914989719579182e+01 7.339521332564739042e-01 1.492459374973279955e+04 1.876306285534889895e+01
1.258451284807394899e+01 7.550108028137857419e-01 1.285850341169323474e+04 1.981314907073458897e+01
1.256061429734234025e+01 7.763972777364235300e-01 1.108728884330146502e+04 2.093425161367543907e+01
1.253773587950450619e+01 7.982336253925339520e-01 9.559735230163854794e+03 2.209567529996812851e+01
1.251573960369905159e+01 8.206234265309155784e-01 8.240351089654088355e+03 2.333159312475844871e+01
1.249459614696092125e+01 8.435051646152168514e-01 7.102425437087177670e+03 2.461610231745020272e+01
1.247458999468146246e+01 8.670293714844897748e-01 6.119554927133090132e+03 2.596169278818291204e+01
1.245591510482651287e+01 8.911512937966084014e-01 5.268680873907443129e+03 2.739564014697373295e+01
1.243847827121392946e+01 9.159275965492823524e-01 4.535816480405090260e+03 2.884904818512883651e+01
1.242246370737590944e+01 9.413240415440677911e-01 3.905175559824631819e+03 3.042471343514127113e+01
1.240786403551985195e+01 9.673738749463581810e-01 3.360869095432944960e+03 3.202440279204603968e+01
1.239447678763122163e+01 9.940422298481411678e-01 2.892768477279916624e+03 3.371621719430851272e+01
1.238255665755331414e+01 1.021319151900920597e+00 2.491241996654004197e+03 3.552036190051298803e+01
1.237196112786850577e+01 1.049213830277329063e+00 2.145398578661975080e+03 3.733398223968109164e+01
1.236264390323042939e+01 1.077698933906256817e+00 1.848016210391254390e+03 3.929638275417131865e+01
1.235465110717638559e+01 1.106747260957846590e+00 1.593268831807147080e+03 4.131435902792015469e+01
1.234772051881689592e+01 1.136349921530436680e+00 1.374238330306710168e+03 4.341527014923595118e+01
1.234191942628990013e+01 1.166493358737244579e+00 1.185870412328788007e+03 4.568807557421381205e+01
1.233713117082910671e+01 1.197074856100952323e+00 1.024585548804365999e+03 4.794605280600642772e+01
1.233307478160962845e+01 1.228090766039952264e+00 8.857072427552012641e+02 5.037958714027321605e+01
1.232993721641196316e+01 1.259593331056501508e+00 7.663245205126645487e+02 5.292811700920410090e+01
1.232749718993895804e+01 1.291483672861261534e+00 6.636038521441125795e+02 5.554033123634252433e+01
1.232566348599798189e+01 1.323745011268879779e+00 5.753073940591337987e+02 5.836218728745817685e+01
1.232453050122772531e+01 1.356348132401874240e+00 4.993301312970336312e+02 6.121429531016237746e+01
1.232364133930819250e+01 1.389213543826390618e+00 4.338503623001709002e+02 6.424865287954692405e+01
1.232307736719521785e+01 1.422320538363563092e+00 3.772997064355330394e+02 6.744805242345780982e+01
1.232283475412866913e+01 1.455693684541276456e+00 3.285088420212387632e+02 7.072160312197969745e+01
1.232285298502308635e+01 1.489264640724933031e+00 2.864146395061121098e+02 7.425506853325859424e+01
1.232271442894339231e+01 1.522933326330111248e+00 2.500052326508884164e+02 7.783547517666258386e+01
1.232256830595062880e+01 1.556738517552781920e+00 2.184440650260759185e+02 8.165695780210270982e+01
1.232265429249929412e+01 1.590660464860999213e+00 1.911513645318559327e+02 8.565046692208422030e+01
1.232196527371818817e+01 1.624525224931502532e+00 1.674002924444220355e+02 8.979762635421731432e+01
1.232129421012316151e+01 1.658392653774359404e+00 1.468486419102636944e+02 9.423423836686990285e+01
1.232031170125784669e+01 1.692247443754301139e+00 1.289839053500247132e+02 9.875141221919461998e+01
1.231881511557918607e+01 1.725981099317662082e+00 1.134059053531892829e+02 1.036244173145875038e+02
1.231675667327526114e+01 1.759527591802853008e+00 9.988132737763035607e+01 1.086072465595242278e+02
1.231405693955166569e+01 1.792891193753848089e+00 8.807312218117772318e+01 1.139440194229056686e+02
1.231072833589530724e+01 1.825953100315511390e+00 7.777356099645238885e+01 1.194619823083363315e+02
1.230669073159773319e+01 1.858635704459014271e+00 6.881493623540522719e+01 1.253556503945254263e+02
1.230149950254805802e+01 1.890869051008869040e+00 6.097657377544417301e+01 1.314490195659448659e+02
1.229487335488073541e+01 1.922454356713301449e+00 5.412958271162560919e+01 1.379388169088141751e+02
1.228729263968119767e+01 1.953473186289154562e+00 4.813966785724259267e+01 1.447572062349945838e+02
1.227823718889551508e+01 1.983773308764751997e+00 4.290010243395317246e+01 1.519302993066921488e+02
1.226750088372589431e+01 2.013173954940619126e+00 3.831241107094454890e+01 1.595307592459903958e+02
1.225514878006137565e+01 2.041715085387658224e+00 3.428944926659583814e+01 1.675733101451968992e+02
1.224080488124173272e+01 2.069218024141825651e+00 3.075118251498755839e+01 1.760857875557555019e+02
1.222414752152516293e+01 2.095487549859496479e+00 2.764866555699892814e+01 1.851074689545004617e+02
1.220547137386103742e+01 2.120587393022450140e+00 2.492239745285795394e+01 1.946884385134831064e+02
1.218424219030229061e+01 2.144302575673035172e+00 2.252517985766664310e+01 2.048896809628507185e+02
1.216040202735355180e+01 2.166443554150316864e+00 2.041989369290444856e+01 2.157837492276104001e+02
1.213315356221187535e+01 2.186777853481675749e+00 1.856890067399209698e+01 2.274442047183991349e+02
1.210327558507322898e+01 2.205268399956897163e+00 1.694922777710875295e+01 2.399702730680884599e+02
1.206968688655789990e+01 2.221529627469472246e+00 1.553586655010190043e+01 2.534905261404240093e+02
1.203191755927022655e+01 2.235049993079441855e+00 1.431842159340859943e+01 2.681980247668814741e+02
1.199020686529713053e+01 2.245226945061768564e+00 1.329657973194742659e+01 2.844368310784249161e+02
1.194406909381543436e+01 2.249829380281898050e+00 1.252971854888471448e+01 3.032009814926873332e+02
